PAYER NAME,STATE NAME,Acronym,EXPANSION,Explanation,Coverage Status
Centene Ambetter,New hampshire,Tier 1A,Preferred Generic Drugs,Lowest copayment for select drugs that offer the greatest value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier.,Covered
Centene Ambetter,New hampshire,Tier 1B,Non-Preferred Generic Drugs ,Low copayment for those drugs that offer great value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier,Covered
Centene Ambetter,New hampshire,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Centene Ambetter,New hampshire,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Centene Ambetter,New hampshire,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Centene Ambetter,New hampshire,AL,Age Limit,"Minimum and maximum age requirements set by an insurance policy or plan that determine when an individual can apply for coverage or renew a policy, often used to manage risk and eligibility.",Coverage with Conditions
Centene Ambetter,New hampshire,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Centene Ambetter,New hampshire,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Centene Ambetter,New hampshire,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Centene Ambetter,New hampshire,NF,Non-Formulary,This product is not covered unless you or your provider request an exception. Alternative medications are listed next to non covered product,Not Covered
Centene Ambetter,New hampshire,RX/OTC,Prescription and OTC,These drugs are made in both prescription form and Over the-counter (OTC) form.,Coverage with Conditions
Centene Ambetter,New hampshire,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Centene Ambetter,New hampshire,SF,Split Fill,"Initially, certain medications may only be available in 15 day-supply increments until you are stabilized on the medication. After you have been taking the medication for 90 days, this restriction may no longer apply.",Coverage with Conditions
Centene Ambetter,New hampshire,D/D+/C,Not applicable,"Medications on the formulary with D/D+/C may take
alternative copays for certain benefit designs. Please
consult your benefit documents for more information
",Covered
Centene Ambetter,New Jersey,Tier 0,No copayment,"No copayment for those drugs that are used for prevention and are mandated by the Affordable Care Act. Select oral contraceptives, vitamin D, folic acid for women of child bearing age, over-the-counter (OTC) aspirin, and smoking cessation products may be covered under this tier. Certain age limits may apply.",Covered
Centene Ambetter,New Jersey,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Centene Ambetter,New Jersey,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Centene Ambetter,New Jersey,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Centene Ambetter,New Jersey,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Centene Ambetter,New Jersey,AL,Age Limit,"Minimum and maximum age requirements set by an insurance policy or plan that determine when an individual can apply for coverage or renew a policy, often used to manage risk and eligibility.",Coverage with Conditions
Centene Ambetter,New Jersey,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Centene Ambetter,New Jersey,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Centene Ambetter,New Jersey,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Centene Ambetter,New Jersey,NF,Non-Formulary,This product is not covered unless you or your provider request an exception. Alternative medications are listed next to non covered product,Not Covered
Centene Ambetter,New Jersey,RX/OTC,Prescription and OTC,These drugs are made in both prescription form and Over the-counter (OTC) form.,Coverage with Conditions
Centene Ambetter,New Jersey,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Coverage with Conditions
Centene Ambetter,New Jersey,SF,Split Fill,"Initially, certain medications may only be available in 15 day-supply increments until you are stabilized on the medication. After you have been taking the medication for 90 days, this restriction may no longer apply.",Coverage with Conditions
Centene Ambetter,New Jersey,D/D+/C,Not applicable,"Medications on the formulary with D/D+/C may take
alternative copays for certain benefit designs. Please
consult your benefit documents for more information
",Covered
Centene Ambetter,North Carolina,Tier 0,No copayment,"No copayment for those drugs that are used for prevention and are mandated by the Affordable Care Act. Select oral contraceptives, vitamin D, folic acid for women of child bearing age, over-the-counter (OTC) aspirin, and smoking cessation products may be covered under this tier. Certain age limits may apply.",Covered
Centene Ambetter,North Carolina,Tier 1A,Preferred Generic Drugs,Lowest copayment for select drugs that offer the greatest value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier.,Covered
Centene Ambetter,North Carolina,Tier 1B,Non-Preferred Generic Drugs ,Low copayment for those drugs that offer great value compared to other drugs used to treat similar conditions. Select over-the-counter (OTC) drugs may be covered under this tier,Covered
Centene Ambetter,North Carolina,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Centene Ambetter,North Carolina,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Coverage with Conditions
Centene Ambetter,North Carolina,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Centene Ambetter,North Carolina,AL,Age Limit,"Minimum and maximum age requirements set by an insurance policy or plan that determine when an individual can apply for coverage or renew a policy, often used to manage risk and eligibility.",Coverage with Conditions
